Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc
0,GFP.BLA,15.074565475203217,7.537282737601607,7.926598480033814e-05,GFP.BLA
2,Tb05.5K5.100:mRNA-p1;Tb927.5.4450:mRNA-p1,0.137447214788061,16.489889141042074,0.20076253614435166,"hypothetical protein, conserved"
3,Tb05.5K5.110:mRNA-p1;Tb927.5.4460:mRNA-p1,4.227134789257606,17.205298952846746,7.458813913539204e-07,"major vault protein, putative"
4,Tb05.5K5.120:mRNA-p1;Tb927.5.4470:mRNA-p1,-2.2144342602608518,16.246580294370546,0.008618145726075147,"hypothetical protein, conserved"
5,Tb05.5K5.130:mRNA-p1;Tb927.5.4480:mRNA-p1,-4.523125291630095,19.187941345868488,3.6762360119161187e-07,"paraflagellar rod component par4, putative"
6,Tb05.5K5.150:mRNA-p1;Tb927.5.4500:mRNA-p1,4.145602854781657,20.433011419745526,4.2816516906750115e-06,"ras-like small GTPase, putative"
7,Tb05.5K5.160:mRNA-p1;Tb927.5.4520:mRNA-p1,0.8566334749951316,16.702618292408644,0.07805169227105681,Kinetochore interacting protein 1
10,Tb05.5K5.200:mRNA-p1;Tb11.v5.0409.1-p1;Tb927.5.4560:mRNA-p1,3.691216655773122,19.529073863355805,1.6235887655707807e-05,"guanine deaminase, putative"
11,Tb05.5K5.220:mRNA-p1;Tb927.5.4580:mRNA-p1,-2.7997502994438044,19.931386988529255,2.775835955036545e-06,Flagellum adhesion protein 3
12,Tb05.5K5.240:mRNA-p1;Tb11.v5.0367.1-p1;Tb927.5.4600:mRNA-p1,16.79200087965539,8.396000439827695,8.541938664627589e-10,"expression site-associated gene 3 (ESAG3) protein, putative"
13,Tb05.5K5.30:mRNA-p1;Tb927.5.4380:mRNA-p1,0.9028726952846284,20.341007907388406,5.5977612367048274e-05,Kinetoplastid-specific Protein Phosphatase 1
14,Tb05.5K5.40:mRNA-p1;Tb927.5.4390:mRNA-p1,-5.009961347914317,19.428081502394942,2.4737265895027642e-05,"hypothetical protein, conserved"
15,Tb05.5K5.50:mRNA-p1;Tb927.5.4400:mRNA-p1,-2.409948998306671,19.589828586926878,0.00043374546432413744,"hypothetical protein, conserved"
16,Tb05.5K5.60:mRNA-p1;Tb927.5.4410:mRNA-p1,-5.159297910255834,17.771734597785176,1.5184832022424098e-07,"hypothetical protein, conserved"
17,Tb05.5K5.70:mRNA-p1;Tb927.5.4420:mRNA-p1,-1.5379348939349455,21.95421681249083,5.477906330887799e-05,"nucleolar RNA helicase II, putative"
18,Tb05.5K5.90:mRNA-p1;Tb927.5.4440:mRNA-p1,-3.064820353131413,17.715744970702268,1.978995771274587e-05,"dynein light chain, putative"
19,Tb06.3A7.960:mRNA-p1,-2.52860583911475,19.18191842672006,4.648491203441589e-06,hypothetical protein
20,Tb07.11L3.90:mRNA-p1;Tb927.7.2140:mRNA-p1,-0.6433770417536735,18.938195015604926,0.00046037356081477123,"zinc finger protein family member, putative"
21,Tb09.v4.0009:mRNA-p1;Tb927.9.15660:mRNA-p1,0.5571730296471316,17.338787684612495,0.001445760901185778,procyclic-enriched flagellar receptor adenylate cyclase 6
23,Tb09.v4.0014:mRNA-p1;Tb09.v4.0110:mRNA-p1;Tb927.9.15850:mRNA-p1,1.0904973115180852,18.0241586387804,7.682938200836238e-05,hypothetical protein
25,Tb09.v4.0016:mRNA-p1;Tb11.v5.0463.1-p1,2.6214718513281987,17.236464044201487,0.003707624474207368,"expression site-associated gene (ESAG) protein, putative"
26,Tb09.v4.0017:mRNA-p1;Tb927.9.15930:mRNA-p1,2.1761323802861856,16.865234361186737,0.003125268010490832,"small GTPase, putative"
29,Tb09.v4.0067:pseudogenic_transcript-p1,-1.4299804389032111,21.938081495356933,5.3430502361303965e-05,"retrotransposon hot spot protein, pseudogene"
32,Tb09.v4.0109:mRNA-p1,-0.17183969491772189,18.212921862848503,0.21625068419699456,hypothetical protein
34,Tb09.v4.0119:pseudogenic_transcript-p1,-2.1345601286430167,15.703949594168902,0.019024560256071153,"variant surface glycoprotein (VSG, pseudogene), putative"
36,Tb09.v4.0150:pseudogenic_transcript-p1,2.8580094926169366,15.613673846595702,0.011358624569177177,"variant surface glycoprotein (VSG, pseudogene), putative"
38,Tb10.v4.0033:mRNA-p1;Tb927.10.4430:mRNA-p1,-0.09846165639429216,19.154017767283644,0.43153753674696227,pumillo RNA binding protein PUF1
39,Tb10.v4.0034:mRNA-p1;Tb927.10.4440:mRNA-p1,-0.5739737001028757,18.400397706079957,0.06961349152866425,predicted SAP domain protein
40,Tb10.v4.0035:mRNA-p1;Tb927.10.4450:mRNA-p1,2.7222383037186866,19.013936186566543,0.0002742801100688328,"stress-inducible protein STI1-like, putative"
41,Tb10.v4.0036:mRNA-p1;Tb927.10.4460:mRNA-p1,3.332107661442274,17.101448066491642,1.5549946161708377e-06,"leucine carboxyl methyltransferase, putative"
42,Tb10.v4.0037:mRNA-p1;Tb927.10.4470:mRNA-p1,4.562174629755415,15.850785343369221,0.0005012934384360852,"hypothetical protein, conserved"
43,Tb10.v4.0039:mRNA-p1;Tb927.10.4490:mRNA-p1,-2.7674723077042405,17.113749334570553,0.01893972282189478,"hypothetical protein, conserved"
44,Tb10.v4.0040:mRNA-p1;Tb927.10.4500:mRNA-p1,1.7075164606695203,18.28714388694369,0.07214475230884465,cap guanine-N7 methyltransferase
45,Tb10.v4.0041:mRNA-p1,2.8587190240689626,17.275398705864617,0.0006789387466407914,"PUB domain containing protein, putative"
46,Tb10.v4.0043:mRNA-p1;Tb11.v5.1012.1-p1;Tb927.10.4330:mRNA-p1,1.390133942606722,16.594321919567435,0.03701535713309004,"2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor, putative"
47,Tb10.v4.0044:mRNA-p1;Tb927.10.4320:mRNA-p1,-3.54033526538284,16.7336896214437,0.0003586909024658269,"hypothetical protein, conserved"
48,Tb10.v4.0045:mRNA-p1;Tb927.10.4310:mRNA-p1,-2.2242609974152145,20.85409493075055,6.0439601158520155e-06,"prohibitin 2, putative"
49,Tb10.v4.0066:pseudogenic_transcript-p1,18.17634950173285,9.088174750866424,1.4709630265194378e-08,"expression site-associated gene 3 (ESAG3, pseudogene), putative"
53,Tb10.v4.0217:mRNA-p1,1.4724748886872643,16.73462701139559,0.0029198870200087055,hypothetical protein
54,Tb10.v4.0219:pseudogenic_transcript-p1,0.38539893506261436,16.042176650679572,0.46141276544583265,"retrotransposon hot spot protein (RHS, pseudogene), putative"
55,Tb10.v4.0246:mRNA-p1;Tb927.10.6900:mRNA-p1,-6.1111141392929476,16.703842362364732,0.003136340419654906,base J-associated glucosyltransferase
57,Tb10.v4.0248:mRNA-p1;Tb927.10.6920:mRNA-p1,-2.5021030454376003,19.886969150540324,7.043880672003069e-06,hypothetical protein
58,Tb11.01.2730.1-p1,-2.184257462037813,19.557100995039534,2.1408821922686665e-05,"hypothetical protein, conserved"
59,Tb11.01.6250:mRNA-p1,16.00796985565326,8.003984927826632,1.1882761944060327e-09,"expression site-associated gene 11 (ESAG11) protein, putative"
60,Tb11.02.5070b.1-p1;Tb927.11.7212:mRNA-p1,3.1908325695321054,14.976867022228639,4.767758786980624e-06,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
61,Tb11.02.5080b.1-p1;Tb927.11.7213:mRNA-p1,1.7482964150526996,19.11039986396329,1.1442067465373305e-05,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative"
62,Tb11.02.5090.1-p1;Tb11.02.5090b.1-p1,-2.1343890427133267,18.188278325015897,6.2087786837169545e-06,"proliferator-activated receptor-interacting protein (PRIP) interacting protein (PIMT), putative, pseudogene"
64,Tb11.02.5360:mRNA-p1;Tb11.02.5360b.1-p1,2.899165464826032,14.594997906699533,2.921507295094946e-05,"hypothetical protein, conserved"
65,Tb11.02.5380.1-p1;Tb11.02.5380b.1-p1,-2.1076635428438877,22.502055728899506,0.0002331953634819365,"exosome complex exonuclease RRP44p homologue, putative"
66,Tb11.02.5390:mRNA-p1;Tb11.02.5390b.1-p1,1.6618226524678477,16.898442114744427,1.2998836104458895e-05,"mRNA processing protein, putative"
67,Tb11.02.5400:mRNA-p1;Tb11.02.5400b.1-p1,15.927265883444372,7.963632941722184,2.2936670081600282e-08,"cystathionine beta-synthase, putative"
68,Tb11.02.5410:mRNA-p1;Tb11.02.5410b:mRNA-p1,2.0686721258611627,17.967098205671274,0.006302893961097677,"ubiquitin activating enzyme, putative"
69,Tb11.02.5420:mRNA-p1;Tb11.02.5420b.1-p1,2.0461110961691915,20.990351586541195,1.6641509021476345e-06,"NADPH-cytochrome p450 reductase, putative"
70,Tb11.02.5430:mRNA-p1;Tb11.02.5430b.1-p1,2.2915235424061766,16.168820017477284,0.0023457788816273993,"hypothetical protein, conserved"
71,Tb11.0290:mRNA-p1;Tb11.0390:mRNA-p1;Tb927.11.7705:mRNA-p1;Tb927.6.4980:mRNA-p1,-1.7875440653767711,23.902466935581746,1.4160307753198776e-05,40S ribosomal protein S14
72,Tb11.0320:mRNA-p1;Tb927.11.7690.1-p1,0.6270201439129792,16.014839734317896,0.3940218819456366,hypothetical protein
73,Tb11.0350:mRNA-p1;Tb927.11.7650.1-p1,4.551157407600529,17.088715509714426,1.424181248979114e-05,hypothetical protein
75,Tb11.0520:mRNA-p1;Tb927.10.1130:mRNA-p1,-3.956305263594352,17.998295987005953,2.1610288258867555e-07,"dynein arm light chain, axonemal, putative"
76,Tb11.0530:mRNA-p1;Tb927.10.1140:mRNA-p1,-6.326049498835349,23.68884822436191,0.0008167835821797242,epsilon tubulin
77,Tb11.0540:mRNA-p1;Tb927.10.1150:mRNA-p1,-0.4977463643098208,16.095977648637582,0.01673712357111426,"hypothetical protein, conserved"
81,Tb11.0845:mRNA-p1;Tb927.11.18680:mRNA-p1;Tb927.11.715:mRNA-p1,-2.1008739590574805,23.266498968667516,5.617317462551521e-06,"dynein light chain LC8, putative"
82,Tb11.0870:mRNA-p1;Tb927.11.690:mRNA-p1,14.63182739525602,7.315913697628009,2.936348349508438e-09,"hypothetical protein, conserved"
85,Tb11.1220:mRNA-p1;Tb11.v5.0996.1-p1,-5.794457022181938,20.458245895116708,1.626218064093479e-07,"hypothetical protein, conserved"
86,Tb11.1240:mRNA-p1;Tb11.v5.0998.1-p1;Tb927.10.15270:mRNA-p1,2.2030032870518106,19.266836917715725,6.044169473350187e-06,"metallo- peptidase, Clan MG, Family M24"
87,Tb11.1370.1-p1;Tb11.1420:mRNA-p1;Tb927.11.1850:mRNA-p1,1.259637384858193,15.103843093547837,0.0027927942799278894,"hypothetical protein, conserved"
88,Tb11.1380.1-p1;Tb927.11.1840:mRNA-p1,-5.690502886233357,21.25298009531093,1.0474081890923604e-07,"hypothetical protein, conserved"
89,Tb11.1410.1-p1;Tb927.11.1810:mRNA-p1,1.8982401761729264,16.123849040057426,6.390885273021312e-06,"Ring finger domain containing protein, putative"
90,Tb11.1780.1-p1,1.2249932731861115,21.446444240486088,5.27784936793076e-05,"retrotransposon hot spot protein 1 (RHS1, pseudogene), putative"
91,Tb11.1790.1-p1,1.6584633662757753,18.994285416711676,3.8253282984787304e-05,"retrotransposon hot spot protein (RHS, pseudogene), putative"
92,Tb11.1810.1-p1;Tb11.1810b.1-p1,-1.6090843805231998,18.918559674297423,0.0037391517263177403,"retrotransposon hot spot protein (RHS, pseudogene), putative"
93,Tb11.v5.0147.1-p1;Tb927.7.4600:mRNA-p1,2.9094448033716773,17.640795981397066,4.8197653988214704e-05,"Calponin homology (CH) domain containing protein, putative"
94,Tb11.v5.0150.1-p1;Tb927.7.4650:mRNA-p1,-1.7486070290877809,16.49151652795158,1.103407531972884e-05,J Biosynthesis Protein 2
95,Tb11.v5.0153.1-p1;Tb927.7.4690:mRNA-p1,2.2174347721262,17.16692587964394,0.0002710968850930568,hypothetical protein
97,Tb11.v5.0155.1-p1;Tb927.7.4720:mRNA-p1,16.81451357129795,8.407256785648974,8.541938664627589e-10,hypothetical protein
98,Tb11.v5.0157.1-p1;Tb927.7.4740:mRNA-p1,-3.230182246799334,17.039297875284444,0.0004673021749824055,"hypothetical protein, conserved"
99,Tb11.v5.0158.1-p1;Tb927.7.4750:mRNA-p1,0.7969372030738562,19.827316635084877,0.18958319714588284,"hypothetical protein, conserved"
100,Tb11.v5.0160.1-p1;Tb927.7.4770:mRNA-p1,0.8313129767139031,22.05211804336571,0.0032896359026459362,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
101,Tb11.v5.0161.1-p1;Tb927.7.4780:mRNA-p1,-2.969811173718032,17.782329639968804,0.00014499037032595963,"conserved hypothetical protein, putative"
102,Tb11.v5.0162.1-p1;Tb927.7.4790:mRNA-p1,3.562983663422159,20.061336685577107,2.2497071156613505e-06,proteasome beta 6 subunit
103,Tb11.v5.0163.1-p1;Tb927.7.4810:mRNA-p1,1.5245237533384959,17.99614658543014,2.2440475787177315e-05,"HD domain containing protein, putative"
104,Tb11.v5.0164.1-p1;Tb927.7.4820:mRNA-p1,-0.3258279274433846,18.811577336361054,0.3987880924468354,"Trm112p-like protein, putative"
105,Tb11.v5.0166.1-p1;Tb927.7.4840:mRNA-p1,-3.407091912407676,18.702901608830288,5.945624902926365e-07,"hypothetical protein, conserved"
106,Tb11.v5.0167.1-p1;Tb927.7.4850:mRNA-p1,-5.029287526804122,14.27446789400277,4.2865015714191655e-06,kinetoplastid kinetochore protein 5
107,Tb11.v5.0168.1-p1;Tb927.7.4860:mRNA-p1,-0.8557866921742914,16.912078246797098,0.0030303313013600483,kinetoplastid kinetochore protein 13
108,Tb11.v5.0169.1-p1;Tb927.7.4870:mRNA-p1,-4.743208824097984,18.635882669948924,1.2114877602001942e-07,"hypothetical protein, conserved"
109,Tb11.v5.0170.1-p1;Tb927.7.4890:mRNA-p1,-0.326291012140846,17.092516317793706,0.013846858546472347,Present in the outer mitochondrial membrane proteome 34
110,Tb11.v5.0171.1-p1;Tb927.7.4900:mRNA-p1,1.3083351123078693,19.452151051087014,1.2981470071693233e-05,5'-3' exoribonuclease A
111,Tb11.v5.0172.1-p1;Tb927.7.4910:mRNA-p1,-7.043264080165054,17.42657781828881,1.9992160757400763e-05,"hypothetical protein, conserved"
113,Tb11.v5.0177.1-p1;Tb927.7.4960:mRNA-p1,1.8954524619864905,17.737595876869495,9.838781378324841e-06,"hypothetical protein, conserved"
114,Tb11.v5.0179.1-p1;Tb927.7.4980:mRNA-p1,-2.6752195126004317,15.46910683605071,0.0014726331000752978,Present in the outer mitochondrial membrane proteome 35
115,Tb11.v5.0180.1-p1;Tb927.7.4990:mRNA-p1,2.8441879079453933,17.793371924783624,0.003550211338353516,"hypothetical protein, conserved"
116,Tb11.v5.0181.1-p1;Tb11.v5.0182.1-p1;Tb927.7.5000:mRNA-p1;Tb927.7.5020:mRNA-p1,-1.7269929498039858,24.288308560792395,2.1002060405872426e-05,"60S ribosomal protein L19, putative"
117,Tb11.v5.0183.1-p1;Tb927.7.5030:mRNA-p1,2.9290404805211097,21.346817607583763,1.4186741929922346e-06,"hypothetical protein, conserved"
118,Tb11.v5.0184.1-p1;Tb927.7.5040:mRNA-p1,-0.7908876798952917,16.40830042929771,0.6881328419250291,"kinesin, putative"
119,Tb11.v5.0185.1-p1;Tb927.7.5050:mRNA-p1,-5.776634129382057,16.96459573608923,3.607030921005205e-07,"hypothetical protein, conserved"
120,Tb11.v5.0187.1-p1;Tb927.7.5070:mRNA-p1,15.11742096143578,7.558710480717887,9.435506598393964e-10,hypothetical protein
121,Tb11.v5.0188.1-p1;Tb927.7.5080:mRNA-p1,3.9278169291670313,15.310593416994731,0.01115596795456756,ATP-NAD kinase-like protein
122,Tb11.v5.0190.1-p1;Tb927.10.5950:mRNA-p1,17.030143130844323,8.515071565422161,2.1747670584309007e-08,"Serine/threonine-protein kinase NEK17, putative"
123,Tb11.v5.0191.1-p1,1.8223378623303041,17.29517386543509,0.008871297152032269,"ELMO/CED-12 family, putative"
125,Tb11.v5.0193.1-p1;Tb927.10.5990:mRNA-p1,-2.0510345872338505,16.972573002974794,2.767483734670278e-05,"Centrosomal protein of 57 kDa, putative"
126,Tb11.v5.0196.1-p1,3.485243905912828,18.578868350739487,9.502915696797807e-07,"Proteasome subunit A N-terminal signature/Proteasome subunit, putative"
127,Tb11.v5.0199.1-p1;Tb927.10.6060:mRNA-p1,-0.5878910293980439,22.580710045058865,0.0033289402420641485,universal minicircle sequence binding protein 2
128,Tb11.v5.0200.1-p1;Tb927.10.6080:mRNA-p1,1.9515082536721273,19.990914863219693,7.35214672583939e-06,"proteasome subunit beta type-5, putative"
129,Tb11.v5.0201.1-p1;Tb927.10.6090:mRNA-p1,-0.811173562773444,15.82299560512443,0.09781294814964483,"tRNA pseudouridine synthase A, putative"
130,Tb11.v5.0203.1-p1;Tb927.10.6110:mRNA-p1,-18.369091755853283,9.18454587792664,9.435506598393964e-10,"hypothetical protein, conserved"
131,Tb11.v5.0204.1-p1;Tb927.10.6120:mRNA-p1,-0.8843504471057706,15.583853795244249,0.022436239758160954,"Peptidase M76 family, putative"
132,Tb11.v5.0205.1-p1;Tb927.10.6130:mRNA-p1,0.5883551497328305,15.836005095371863,0.012931613153159341,"hypothetical protein, conserved"
134,Tb11.v5.0210.1-p1;Tb927.5.286b:mRNA-p1,15.365963687916297,7.682981843958146,3.6762360119161187e-07,adenosine transporter 1
135,Tb11.v5.0213.1-p1;Tb927.5.291b:mRNA-p1,-0.03142718808854639,16.458627397309957,0.9449536043908126,"variant surface glycoprotein (VSG)-related, putative"
136,Tb11.v5.0214.1-p1;Tb927.5.295b:mRNA-p1,1.4396412513282115,20.920330844796506,2.5878488459871592e-05,retrotransposon hotspot (RHS) protein 1
137,Tb11.v5.0216.1-p1;Tb927.5.309b:mRNA-p1,3.2962058607729503,19.215536429800732,0.015638429663569188,"invariant surface glycoprotein, putative"
138,Tb11.v5.0218.1-p1;Tb927.5.500:mRNA-p1,-4.686071951580416,19.139059922615086,1.379294698256887e-05,"hypothetical protein, conserved"
139,Tb11.v5.0219.1-p1;Tb927.5.490:mRNA-p1,17.929297094245044,8.964648547122518,2.936348349508438e-09,"methyltransferase, putative"
141,Tb11.v5.0222.1-p1;Tb927.5.450:mRNA-p1,1.173504262616735,15.39700269796299,0.009721370418799688,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"
142,Tb11.v5.0226.1-p1;Tb927.5.410:mRNA-p1,16.970230689970464,8.485115344985232,9.798408080224028e-06,"invariant surface glycoprotein, putative"
143,Tb11.v5.0228.1-p1;Tb927.5.390:mRNA-p1,3.527955480429572,18.586220010635877,1.9379375007661594e-05,"75 kDa invariant surface glycoprotein, putative"
144,Tb11.v5.0230.1-p1;Tb927.5.370:mRNA-p1,2.147081163638102,18.961097782003904,0.053628180392666376,"75 kDa invariant surface glycoprotein, putative"
145,Tb11.v5.0231.1-p1;Tb927.5.360:mRNA-p1,3.340510574549455,19.268401779385048,8.853338127085436e-06,75 kDa invariant surface glycoprotein
146,Tb11.v5.0233.1-p1;Tb927.10.5240:mRNA-p1,-2.503478494322268,16.19849920523557,0.00010808356191236926,"cAMP binding protein, putative"
147,Tb11.v5.0236.1-p1;Tb927.10.5210:mRNA-p1,1.0882654310942694,16.144347379338324,0.0009215970069055583,TFIIH basal transcription factor subunit
148,Tb11.v5.0237.1-p1;Tb927.10.5200:mRNA-p1,0.7492190155370366,17.241867197979925,0.0015966934399568708,"hypothetical protein, conserved"
149,Tb11.v5.0243.1-p1;Tb11.v5.1060.1-p1;Tb927.10.5330:mRNA-p1;Tb927.10.5340:mRNA-p1,-1.5155794039866777,24.817708092337092,1.9000236091254708e-05,"40S ribosomal protein S18, putative"
151,Tb11.v5.0245.1-p1;Tb927.10.5310:mRNA-p1,1.026008063876617,17.84420067422509,0.00016867366546727508,"AMP-activated kinase, alpha 1"
152,Tb11.v5.0246.1-p1;Tb927.10.5300:mRNA-p1,-1.1403027172848752,19.355889025744204,0.005048598732344627,"eukaryotic translation initiation factor 6 (eIF-6), putative"
153,Tb11.v5.0248.1-p1;Tb927.10.5280:mRNA-p1,1.723613018600652,17.138731335296878,0.33678902082788464,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
154,Tb11.v5.0249.1-p1;Tb927.10.5270:mRNA-p1,0.17708912182938974,17.028497273200344,0.8004129339011993,mitogen-activated protein kinase kinase 5
155,Tb11.v5.0252.1-p1;Tb927.11.7310:mRNA-p1,-2.6395665182515344,19.23782778468512,6.637960171018238e-06,"RNA binding protein, putative"
156,Tb11.v5.0253.1-p1;Tb927.11.7300:mRNA-p1,1.993665161737166,17.19581230395892,0.00012888051422662208,"major facilitator superfamily, putative"
157,Tb11.v5.0254.1-p1;Tb927.11.7290:mRNA-p1,2.364650745363626,18.094202223602768,0.0014966857161568868,"pantothenate kinase subunit, putative"
158,Tb11.v5.0255.1-p1;Tb927.11.7280:mRNA-p1,-1.761076389298978,18.663291518768922,4.704538467154088e-05,"DNA-direcetd RNA polymerase II, subunit 9, putative"
159,Tb11.v5.0256.1-p1;Tb927.11.7270:mRNA-p1,2.8317443342573085,18.892872200755853,0.005484147481984388,"proteasome beta 3 subunit, putative"
160,Tb11.v5.0258.1-p1;Tb927.11.7240:mRNA-p1,-4.7046114813743145,19.001184367315016,5.495966277282468e-07,nexin-dynein regulatory complex 2
161,Tb11.v5.0261.1-p1;Tb927.7.4480:mRNA-p1,4.752400980943232,19.57819574420197,1.2675650992184874e-06,"adenosine 5'-monophosphoramidase, putative"
162,Tb11.v5.0262.1-p1;Tb927.7.4490:mRNA-p1,-1.5635306295887794,18.016522906410028,1.3050905496672593e-05,"hypothetical protein, conserved"
163,Tb11.v5.0263.1-p1;Tb927.7.4500:mRNA-p1,4.912790502156376,19.88794336335977,4.799927049206252e-06,"PX domain containing protein, putative"
164,Tb11.v5.0264.1-p1;Tb927.7.4510:mRNA-p1,-3.536679346511338,17.086555105214693,0.009829453529964824,"Domain of unknown function (DUF4201), putative"
165,Tb11.v5.0265.1-p1;Tb927.7.4520:mRNA-p1,5.83474718670724,20.80376429884255,9.645744534499833e-07,"Thioredoxin-like, putative"
166,Tb11.v5.0267.1-p1;Tb927.7.4540:mRNA-p1,-2.8209351595920324,17.538873238666902,1.737774186085449e-05,"hypothetical protein, conserved"
167,Tb11.v5.0268.1-p1;Tb927.7.4550:mRNA-p1,0.8737571320074089,17.928721047829544,0.00036680567217869015,Mitochondrial ribosomal protein L7/L12
169,Tb11.v5.0270.1-p1;Tb927.7.4570:mRNA-p1,1.5232507395115213,21.52344749527604,7.649229346873714e-06,inosine-guanine nucleoside hydrolase
170,Tb11.v5.0271.1-p1;Tb927.10.6350:mRNA-p1,-4.8614735435411625,18.58380342830624,7.013650298328032e-07,trypanin
171,Tb11.v5.0272.1-p1;Tb927.10.6340:mRNA-p1,-3.726169622639061,17.344119098258094,7.123383593129207e-06,"hypothetical protein, conserved"
172,Tb11.v5.0273.1-p1;Tb927.10.6330:mRNA-p1,-2.8885160801401604,17.57136831834787,0.015619810421757693,kinetoplastid kinetochore protein 1
173,Tb11.v5.0274.1-p1;Tb927.10.6320:mRNA-p1,-5.113011434711819,17.74011526640553,7.47572689355805e-05,"CBF/Mak21 family, putative"
174,Tb11.v5.0275.1-p1;Tb927.10.6310:mRNA-p1,3.641855050827136,18.147026198447833,1.8357933952700304e-06,"major vault protein, putative"
175,Tb11.v5.0276.1-p1;Tb927.10.6300:mRNA-p1,14.195986975862006,7.097993487931001,9.381401536683976e-10,Mitochondrial ribosomal protein S5
176,Tb11.v5.0277.1-p1;Tb927.10.6290:mRNA-p1,-2.727560598784713,19.487417924288973,9.194137892552193e-06,"ATP-dependent DEAD/H RNA helicase, putative"
177,Tb11.v5.0278.1-p1;Tb927.10.6280:mRNA-p1,1.0895648442151415,16.47114659393065,3.767869541219859e-05,"N-terminal glutamine amidase, putative"
179,Tb11.v5.0289.1-p1;Tb927.11.12770:mRNA-p1,3.0745502399105735,15.7020789958657,1.3087987388253232e-05,"ubiquitin ligase, putative"
180,Tb11.v5.0291.1-p1;Tb927.11.12750:mRNA-p1,-2.076701749864224,18.79671132360346,1.1542990621232765e-05,cleavage and polyadenylation specificity factor 30 kDa subunit
181,Tb11.v5.0303.1-p1;Tb927.10.15930:mRNA-p1,-4.302069948019314,16.09425529908282,8.176694444586276e-05,"pdz domain containing protein, putative"
182,Tb11.v5.0305.1-p1;Tb927.10.15950:mRNA-p1,-3.1275337174016666,17.042127329345494,0.002245325658931774,TATA-box-binding protein
183,Tb11.v5.0306.1-p1;Tb927.10.15970:mRNA-p1,16.36463484663767,8.182317423318835,8.622001781913309e-10,"Triglyceride lipase, putative"
184,Tb11.v5.0325.1-p1,2.4598678726186627,18.21839968139283,0.0039933696109558684,"retrotransposon hot spot (RHS) protein, putative"
185,Tb11.v5.0326.1-p1,2.3772089448823905,18.566722136263603,5.553550341651739e-06,"retrotransposon hot spot (RHS) protein, putative"
186,Tb11.v5.0330.1-p1;Tb927.10.8440:mRNA-p1,2.2519866622714666,23.214829477547305,1.4203267396557027e-05,glucose transporter 1B
187,Tb11.v5.0331.1-p1;Tb927.10.8500:mRNA-p1;Tb927.10.8510:mRNA-p1;Tb927.10.8520:mRNA-p1,-0.7615792307044345,18.02886145497765,0.1145352423615444,"glucose transporter, putative"
188,Tb11.v5.0339.1-p1;Tb927.10.5080:mRNA-p1,1.5485328048758937,16.792847718790576,0.023635547573975166,GPI transamidase component Tta2
189,Tb11.v5.0340.1-p1;Tb927.10.5070:mRNA-p1,1.5446787567638491,16.675109781362345,0.009397220341682427,"ribonuclease H, putative"
191,Tb11.v5.0342.1-p1;Tb927.10.5040:mRNA-p1,3.9241620284729475,17.112679880458845,0.0009574587686847094,"chaperone protein DnaJ, putative"
192,Tb11.v5.0346.1-p1,16.25071932022066,8.125359660110329,1.4491065593760688e-09,"BarP protein, putative"
194,Tb11.v5.0356.1-p1;Tb927.1.1240:mRNA-p1,1.6259591190565672,18.65475776404306,0.0019385538074145165,"cytidine triphosphate synthase, putative"
195,Tb11.v5.0357.1-p1;Tb927.1.1270:mRNA-p1,16.75491475365203,8.377457376826015,1.0036425610287258e-08,"homocysteine S-methyltransferase, putative"
196,Tb11.v5.0365.1-p1,-3.150723090570949,20.401960567069626,1.536414944256859e-06,"hypothetical protein, conserved"
197,Tb11.v5.0366.1-p1,-3.5112246298941585,18.75133094932763,8.692687657655739e-07,"hypothetical protein, conserved"
198,Tb11.v5.0372.1-p1;Tb927.1.1310:mRNA-p1,-0.011924455952437185,15.16615893210561,0.9285487893105773,"transmembrane protein, conserved"
199,Tb11.v5.0384.1-p1;Tb927.1.1130:mRNA-p1,-0.6832790834630309,17.522004919095465,0.002668285260031768,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
200,Tb11.v5.0387.1-p1;Tb927.11.1180:mRNA-p1,2.353007529341795,17.957006669070392,2.427711604838054e-06,"cdc2-related kinase 6, putative"
201,Tb11.v5.0391.1-p1;Tb927.1.1370:mRNA-p1,-2.5760332347003825,18.83649715926471,1.979632497484946e-06,"rRNA biogenesis protein, putative"
202,Tb11.v5.0394.1-p1,-6.205334786108038,17.082087870294693,0.010744163432311157,"hypothetical protein, conserved"
203,Tb11.v5.0396.1-p1;Tb927.10.16170:mRNA-p1,1.035712219277773,16.81690743479773,0.0002587703693033678,"potassium voltage-gated channel, putative"
